,statistischer_Bezirk_Name,statistischer_Bezirk_Nr,Stichtag,Indikator,Einheit,Wert
5519,Cospeda,181,2008-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,163
5520,Lützeroda,182,2008-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,161
5521,Lützeroda,182,2008-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,78
5522,Lützeroda,182,2008-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,83
5523,Lützeroda,182,2008-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,161
5524,Lützeroda,182,2008-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
5525,Lützeroda,182,2008-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,23
5526,Lützeroda,182,2008-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,29
5527,Lützeroda,182,2008-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,45
5528,Lützeroda,182,2008-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,30
5529,Lützeroda,182,2008-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,34
5530,Closewitz,183,2008-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,145
5531,Closewitz,183,2008-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,66
5532,Closewitz,183,2008-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,79
5533,Closewitz,183,2008-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,145
5534,Closewitz,183,2008-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
5535,Closewitz,183,2008-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,19
5536,Closewitz,183,2008-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,23
5537,Closewitz,183,2008-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,46
5538,Closewitz,183,2008-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,31
5539,Closewitz,183,2008-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,26
5540,Kunitz,191,2008-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,821
5541,Kunitz,191,2008-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,443
5542,Kunitz,191,2008-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,378
5543,Kunitz,191,2008-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,817
5544,Kunitz,191,2008-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,4
5545,Kunitz,191,2008-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,163
5546,Kunitz,191,2008-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,161
5547,Kunitz,191,2008-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,247
5548,Kunitz,191,2008-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,145
5549,Kunitz,191,2008-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,105
5550,Laasan,192,2008-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,57
5551,Laasan,192,2008-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,29
5552,Laasan,192,2008-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,28
5553,Laasan,192,2008-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,55
5554,Laasan,192,2008-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
5555,Laasan,192,2008-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,12
5556,Laasan,192,2008-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,6
5557,Laasan,192,2008-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,17
5558,Laasan,192,2008-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,10
5559,Laasan,192,2008-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,12
5560,Jenaprießnitz,201,2008-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,424
5561,Jenaprießnitz,201,2008-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,203
5562,Jenaprießnitz,201,2008-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,221
5563,Jenaprießnitz,201,2008-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,423
5564,Jenaprießnitz,201,2008-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
5565,Jenaprießnitz,201,2008-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,81
5566,Jenaprießnitz,201,2008-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,60
5567,Jenaprießnitz,201,2008-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,126
5568,Jenaprießnitz,201,2008-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,75
5569,Jenaprießnitz,201,2008-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,82
5570,Wogau,202,2008-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,842
5571,Wogau,202,2008-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,424
5572,Wogau,202,2008-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,418
5573,Wogau,202,2008-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,839
5574,Wogau,202,2008-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,3
5575,Wogau,202,2008-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,115
5576,Wogau,202,2008-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,191
5577,Wogau,202,2008-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,193
5578,Wogau,202,2008-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,231
5579,Wogau,202,2008-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,112
5580,außerhalb / sonstiges / nicht zugeordnet,999,2008-12-31,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,183
5581,außerhalb / sonstiges / nicht zugeordnet,999,2008-12-31,Wohnberechtigte Bevölkerung männlich,Pers.,143
5582,außerhalb / sonstiges / nicht zugeordnet,999,2008-12-31,Wohnberechtigte Bevölkerung weiblich,Pers.,40
5583,außerhalb / sonstiges / nicht zugeordnet,999,2008-12-31,Wohnberechtigte Bevölkerung - Deutsche,Pers.,113
5584,außerhalb / sonstiges / nicht zugeordnet,999,2008-12-31,Wohnberechtigte Bevölkerung - Ausländer,Pers.,70
5585,außerhalb / sonstiges / nicht zugeordnet,999,2008-12-31,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,6
5586,außerhalb / sonstiges / nicht zugeordnet,999,2008-12-31,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,100
5587,außerhalb / sonstiges / nicht zugeordnet,999,2008-12-31,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,59
5588,außerhalb / sonstiges / nicht zugeordnet,999,2008-12-31,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,15
5589,außerhalb / sonstiges / nicht zugeordnet,999,2008-12-31,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,3
5590,Jena (gesamt),0,2009-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,110902
5591,Jena (gesamt),0,2009-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,53749
5592,Jena (gesamt),0,2009-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,57153
5593,Jena (gesamt),0,2009-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,106789
5594,Jena (gesamt),0,2009-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,4113
5595,Jena (gesamt),0,2009-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,13106
5596,Jena (gesamt),0,2009-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,38153
5597,Jena (gesamt),0,2009-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,20514
5598,Jena (gesamt),0,2009-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,17986
5599,Jena (gesamt),0,2009-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,21143
5600,Ammerbach Ort,11,2009-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,461
5601,Ammerbach Ort,11,2009-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,242
5602,Ammerbach Ort,11,2009-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,219
5603,Ammerbach Ort,11,2009-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,459
5604,Ammerbach Ort,11,2009-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
5605,Ammerbach Ort,11,2009-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,58
5606,Ammerbach Ort,11,2009-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,87
5607,Ammerbach Ort,11,2009-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,110
5608,Ammerbach Ort,11,2009-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,100
5609,Ammerbach Ort,11,2009-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,106
5610,Beutenberg / Winzerlaer Straße,12,2009-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,2767
5611,Beutenberg / Winzerlaer Straße,12,2009-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,1368
5612,Beutenberg / Winzerlaer Straße,12,2009-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,1399
5613,Beutenberg / Winzerlaer Straße,12,2009-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,2694
5614,Beutenberg / Winzerlaer Straße,12,2009-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,73
5615,Beutenberg / Winzerlaer Straße,12,2009-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,306
5616,Beutenberg / Winzerlaer Straße,12,2009-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,723
5617,Beutenberg / Winzerlaer Straße,12,2009-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,586
5618,Beutenberg / Winzerlaer Straße,12,2009-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,507
5619,Beutenberg / Winzerlaer Straße,12,2009-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,645
5620,Burgau Ort,21,2009-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,447
5621,Burgau Ort,21,2009-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,219
5622,Burgau Ort,21,2009-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,228
5623,Burgau Ort,21,2009-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,446
5624,Burgau Ort,21,2009-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,0
5625,Burgau Ort,21,2009-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,69
5626,Burgau Ort,21,2009-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,118
5627,Burgau Ort,21,2009-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,107
5628,Burgau Ort,21,2009-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,91
5629,Burgau Ort,21,2009-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,62
5630,Ringwiese Flur Burgau,22,2009-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,829
5631,Ringwiese Flur Burgau,22,2009-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,413
5632,Ringwiese Flur Burgau,22,2009-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,416
5633,Ringwiese Flur Burgau,22,2009-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,824
5634,Ringwiese Flur Burgau,22,2009-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,5
5635,Ringwiese Flur Burgau,22,2009-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,85
5636,Ringwiese Flur Burgau,22,2009-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,146
5637,Ringwiese Flur Burgau,22,2009-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,171
5638,Ringwiese Flur Burgau,22,2009-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,193
5639,Ringwiese Flur Burgau,22,2009-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,234
5640,Göschwitz,30,2009-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,613
5641,Göschwitz,30,2009-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,309
5642,Göschwitz,30,2009-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,304
5643,Göschwitz,30,2009-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,603
5644,Göschwitz,30,2009-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,10
5645,Göschwitz,30,2009-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,82
5646,Göschwitz,30,2009-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,142
5647,Göschwitz,30,2009-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,130
5648,Göschwitz,30,2009-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,137
5649,Göschwitz,30,2009-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,122
5650,Jena-Zentrum,41,2009-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,4961
5651,Jena-Zentrum,41,2009-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,2487
5652,Jena-Zentrum,41,2009-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,2474
5653,Jena-Zentrum,41,2009-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,4690
5654,Jena-Zentrum,41,2009-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,271
5655,Jena-Zentrum,41,2009-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,415
5656,Jena-Zentrum,41,2009-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,2870
5657,Jena-Zentrum,41,2009-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,828
5658,Jena-Zentrum,41,2009-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,380
5659,Jena-Zentrum,41,2009-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,468
5660,Jena-West,42,2009-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,9590
5661,Jena-West,42,2009-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,4681
5662,Jena-West,42,2009-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,4909
5663,Jena-West,42,2009-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,9292
5664,Jena-West,42,2009-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,298
5665,Jena-West,42,2009-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1380
5666,Jena-West,42,2009-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,4160
5667,Jena-West,42,2009-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1923
5668,Jena-West,42,2009-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1054
5669,Jena-West,42,2009-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1073
5670,Jena-Nord,43,2009-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,10823
5671,Jena-Nord,43,2009-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,5151
5672,Jena-Nord,43,2009-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,5672
5673,Jena-Nord,43,2009-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,10463
5674,Jena-Nord,43,2009-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,360
5675,Jena-Nord,43,2009-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1231
5676,Jena-Nord,43,2009-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,4499
5677,Jena-Nord,43,2009-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1835
5678,Jena-Nord,43,2009-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1201
5679,Jena-Nord,43,2009-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,2057
5680,Jena-Süd,44,2009-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,8189
5681,Jena-Süd,44,2009-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,4006
5682,Jena-Süd,44,2009-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,4183
5683,Jena-Süd,44,2009-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,7878
5684,Jena-Süd,44,2009-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,311
5685,Jena-Süd,44,2009-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1022
5686,Jena-Süd,44,2009-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,3593
5687,Jena-Süd,44,2009-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1474
5688,Jena-Süd,44,2009-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,939
5689,Jena-Süd,44,2009-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1161
5690,Lichtenhain Ort,51,2009-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,1265
5691,Lichtenhain Ort,51,2009-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,751
5692,Lichtenhain Ort,51,2009-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,514
5693,Lichtenhain Ort,51,2009-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,1003
5694,Lichtenhain Ort,51,2009-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,262
5695,Lichtenhain Ort,51,2009-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,87
5696,Lichtenhain Ort,51,2009-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,706
5697,Lichtenhain Ort,51,2009-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,231
5698,Lichtenhain Ort,51,2009-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,152
5699,Lichtenhain Ort,51,2009-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,89
5700,Mühlenstraße,52,2009-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,1171
5701,Mühlenstraße,52,2009-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,587
5702,Mühlenstraße,52,2009-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,584
5703,Mühlenstraße,52,2009-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,1140
5704,Mühlenstraße,52,2009-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,31
5705,Mühlenstraße,52,2009-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,128
5706,Mühlenstraße,52,2009-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,613
5707,Mühlenstraße,52,2009-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,184
5708,Mühlenstraße,52,2009-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,131
5709,Mühlenstraße,52,2009-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,115
5710,Lobeda-Altstadt,61,2009-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,1626
5711,Lobeda-Altstadt,61,2009-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,817
5712,Lobeda-Altstadt,61,2009-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,809
5713,Lobeda-Altstadt,61,2009-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,1618
5714,Lobeda-Altstadt,61,2009-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,8
5715,Lobeda-Altstadt,61,2009-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,233
5716,Lobeda-Altstadt,61,2009-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,342
5717,Lobeda-Altstadt,61,2009-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,379
5718,Lobeda-Altstadt,61,2009-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,331
5719,Lobeda-Altstadt,61,2009-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,341
5720,Lobeda-West,62,2009-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,10092
5721,Lobeda-West,62,2009-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,4712
5722,Lobeda-West,62,2009-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,5380
5723,Lobeda-West,62,2009-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,9235
5724,Lobeda-West,62,2009-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,857
5725,Lobeda-West,62,2009-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,1120
5726,Lobeda-West,62,2009-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,3708
5727,Lobeda-West,62,2009-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,1269
5728,Lobeda-West,62,2009-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1642
5729,Lobeda-West,62,2009-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,2353
5730,Lobeda-Ost,63,2009-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,6245
5731,Lobeda-Ost,63,2009-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,2967
5732,Lobeda-Ost,63,2009-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,3278
5733,Lobeda-Ost,63,2009-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,5982
5734,Lobeda-Ost,63,2009-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,263
5735,Lobeda-Ost,63,2009-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,615
5736,Lobeda-Ost,63,2009-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,2179
5737,Lobeda-Ost,63,2009-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,903
5738,Lobeda-Ost,63,2009-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,1259
5739,Lobeda-Ost,63,2009-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,1289
5740,Löbstedt Ort,71,2009-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,723
5741,Löbstedt Ort,71,2009-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,364
5742,Löbstedt Ort,71,2009-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,359
5743,Löbstedt Ort,71,2009-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,717
5744,Löbstedt Ort,71,2009-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,6
5745,Löbstedt Ort,71,2009-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,123
5746,Löbstedt Ort,71,2009-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,122
5747,Löbstedt Ort,71,2009-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,165
5748,Löbstedt Ort,71,2009-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,103
5749,Löbstedt Ort,71,2009-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,210
5750,Nord II,72,2009-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,5497
5751,Nord II,72,2009-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,2520
5752,Nord II,72,2009-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,2977
5753,Nord II,72,2009-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,5413
5754,Nord II,72,2009-06-30,Wohnberechtigte Bevölkerung - Ausländer,Pers.,84
5755,Nord II,72,2009-06-30,Wohnberechtigte Bevölkerung 0 bis unter 18 Jahre,Pers.,532
5756,Nord II,72,2009-06-30,Wohnberechtigte Bevölkerung 18 bis unter 35 Jahre,Pers.,1111
5757,Nord II,72,2009-06-30,Wohnberechtigte Bevölkerung 35 bis unter 50 Jahre,Pers.,926
5758,Nord II,72,2009-06-30,Wohnberechtigte Bevölkerung 50 bis unter 65 Jahre,Pers.,697
5759,Nord II,72,2009-06-30,Wohnberechtigte Bevölkerung 65 Jahre und darüber,Pers.,2231
5760,Wenigenjena / Kernberge,81,2009-06-30,Wohnberechtigte Bevölkerung (HW und NW) insgesamt,Pers.,2639
5761,Wenigenjena / Kernberge,81,2009-06-30,Wohnberechtigte Bevölkerung männlich,Pers.,1297
5762,Wenigenjena / Kernberge,81,2009-06-30,Wohnberechtigte Bevölkerung weiblich,Pers.,1342
5763,Wenigenjena / Kernberge,81,2009-06-30,Wohnberechtigte Bevölkerung - Deutsche,Pers.,2574
